Day,Date,Open,High,Low,Close,Volume
Mon,9/12/2022,39.8,42,39.6,40.8,0
Fri,9/9/2022,36.6,39.4,36.6,39,0
Thu,9/8/2022,32.2,36,31.6,36,0
Wed,9/7/2022,27.8,34.2,27.6,33.8,0
Tue,9/6/2022,29,29.8,26.4,27.8,0
Fri,9/2/2022,31.2,34.2,26.8,27.8,0
Thu,9/1/2022,27,30.2,24.8,30.2,0
Wed,8/31/2022,31.6,33,15,29,0
Tue,8/30/2022,32.8,33.6,29.4,30.4,0
Mon,8/29/2022,33.2,35.4,16.2,33.2,0
Fri,8/26/2022,43,43.2,34.4,34.6,0
Thu,8/25/2022,39.8,43,39.4,42.6,0
Wed,8/24/2022,37.4,40,37,38.6,0
Tue,8/23/2022,37.8,40,37,37.2,0
Mon,8/22/2022,41.6,41.6,37.4,37.6,0
Fri,8/19/2022,46.8,47.4,44.2,44.8,0
Thu,8/18/2022,48.6,50,47.4,49.8,0
Wed,8/17/2022,47.2,49.8,46.6,48.4,0
Tue,8/16/2022,47.4,54,47,51.2,0
Mon,8/15/2022,45.2,49.4,45.2,48.8,0
Fri,8/12/2022,44.2,48.2,43,48,0
Thu,8/11/2022,43.8,47,42.2,42.6,0
Wed,8/10/2022,40,42,39.4,42,0
Tue,8/9/2022,37,38,34.8,35.6,0
Mon,8/8/2022,38.4,39.8,36.4,37.6,0
Fri,8/5/2022,33.2,37.2,33.2,37,0
Thu,8/4/2022,36,37.4,34.8,35.8,0
Wed,8/3/2022,33.6,37,33.4,36.2,0
Tue,8/2/2022,35,37.2,33.4,33.4,0
Mon,8/1/2022,34.8,37.2,34.4,36.2,0
Fri,7/29/2022,34.2,37.2,33.2,36.8,0
Thu,7/28/2022,29.8,35.2,28.2,34.6,0
Wed,7/27/2022,24.6,29.2,24.4,28.2,0
Tue,7/26/2022,25.2,25.8,23.6,24.4,0
Mon,7/25/2022,23,26.2,22.4,25.8,0
Fri,7/22/2022,24.2,25,21.2,22.8,0
Thu,7/21/2022,19.8,22.8,18.4,22.8,0
Wed,7/20/2022,21.8,22.6,19.2,21,0
Tue,7/19/2022,18.8,22.2,18.8,22.2,0
Mon,7/18/2022,21.2,21.2,17.6,18,0
Fri,7/15/2022,19.6,20.2,17.8,19.8,0
Thu,7/14/2022,16.6,18.8,15.4,18.4,0
Wed,7/13/2022,19.8,21.8,18.6,20,0
Tue,7/12/2022,22,23,19.8,21,0
Mon,7/11/2022,23,23.6,21.2,22.4,0
Fri,7/8/2022,23,24.8,21.6,23.4,0
Thu,7/7/2022,23.6,24.4,22.2,23.2,0
Wed,7/6/2022,22.2,23.2,19.8,21.6,0
Tue,7/5/2022,23,23,18.2,22.4,0
Fri,7/1/2022,22.4,25.8,21.4,25.8,0
Thu,6/30/2022,22,24,11.8,22.4,0
Wed,6/29/2022,23.8,23.8,22,23.4,0
Tue,6/28/2022,26.6,27.6,22.8,23,0
Mon,6/27/2022,24.6,25.6,23.8,24.8,0
Fri,6/24/2022,21.2,24.2,21,24,0
Thu,6/23/2022,18.2,20.4,16.4,20,0
Wed,6/22/2022,16.4,18.6,16.2,17.4,0
Tue,6/21/2022,15.2,17.4,14.6,17.2,0
Fri,6/17/2022,13.6,14.2,12,12.8,0
Thu,6/16/2022,15.2,15.2,12.2,13,0
Wed,6/15/2022,17.4,20.6,15.4,18.2,0
Tue,6/14/2022,17.034,17.034,17.034,17.034,0
Mon,6/13/2022,19.4,23.6,18.2,19.4,0
Fri,6/10/2022,29.4,29.4,25.2,25.4,0
Thu,6/9/2022,29.459,29.459,29.459,29.459,0
Wed,6/8/2022,34.669,34.669,34.669,34.669,0
Tue,6/7/2022,38.477,38.477,38.477,38.477,0
Mon,6/6/2022,35.271,35.271,35.271,35.271,0
Fri,6/3/2022,34.469,34.469,34.469,34.469,0
Thu,6/2/2022,37.074,37.074,37.074,37.074,0
Wed,6/1/2022,34.669,34.669,34.669,34.669,0
Tue,5/31/2022,37.275,37.275,37.275,37.275,0
Fri,5/27/2022,38.677,38.677,38.677,38.677,0
Thu,5/26/2022,34.269,34.269,34.269,34.269,0
Wed,5/25/2022,31.062,31.062,31.062,31.062,0
Tue,5/24/2022,30.862,30.862,30.862,30.862,0
Mon,5/23/2022,29.459,29.459,29.459,29.459,0
Fri,5/20/2022,26.653,26.653,26.653,26.653,0
Thu,5/19/2022,27.655,27.655,27.655,27.655,0
Wed,5/18/2022,28.257,28.257,28.257,28.257,0
Tue,5/17/2022,36.072,36.072,36.072,36.072,0
Mon,5/16/2022,33.066,33.066,33.066,33.066,0
Fri,5/13/2022,32.465,32.465,32.465,32.465,0
Thu,5/12/2022,29.659,29.659,29.659,29.659,0
Wed,5/11/2022,29.659,29.659,29.659,29.659,0
Tue,5/10/2022,30.461,30.461,30.461,30.461,0
Mon,5/9/2022,31.463,31.463,31.463,31.463,0
Fri,5/6/2022,35.07,35.07,35.07,35.07,0
Thu,5/5/2022,36.673,36.673,36.673,36.673,0
Wed,5/4/2022,43.086,43.086,43.086,43.086,0
Tue,5/3/2022,38.076,38.076,38.076,38.076,0
Mon,5/2/2022,36.072,36.072,36.072,36.072,0
Fri,4/29/2022,37.074,37.074,37.074,37.074,0
Thu,4/28/2022,45.892,45.892,45.892,45.892,0
Wed,4/27/2022,42.685,42.685,42.685,42.685,0
Tue,4/26/2022,41.884,41.884,41.884,41.884,0
Mon,4/25/2022,45.691,45.691,45.691,45.691,0
Fri,4/22/2022,44.489,44.489,44.489,44.489,0
Thu,4/21/2022,50.902,50.902,50.902,50.902,0
Wed,4/20/2022,52.705,52.705,52.705,52.705,0
Tue,4/19/2022,50.501,50.501,50.501,50.501,0
Mon,4/18/2022,47.896,47.896,47.896,47.896,0
Thu,4/14/2022,48.297,48.297,48.297,48.297,0
Wed,4/13/2022,48.898,48.898,48.898,48.898,0
Tue,4/12/2022,47.495,47.495,47.495,47.495,0
Mon,4/11/2022,48.096,48.096,48.096,48.096,0
Fri,4/8/2022,49.499,49.499,49.499,49.499,0
Thu,4/7/2022,49.699,49.699,49.699,49.699,0
Wed,4/6/2022,49.699,49.699,49.699,49.699,0
Tue,4/5/2022,49.9,49.9,49.9,49.9,0
Mon,4/4/2022,52.705,52.705,52.705,52.705,0
Fri,4/1/2022,52.505,52.505,52.505,52.505,0
Thu,3/31/2022,53.908,53.908,53.908,53.908,0
Wed,3/30/2022,57.916,57.916,57.916,57.916,0
Tue,3/29/2022,60.521,60.521,60.521,60.521,0
Mon,3/28/2022,54.309,54.309,54.309,54.309,0
Fri,3/25/2022,53.106,53.106,53.106,53.106,0
Thu,3/24/2022,51.703,51.703,51.703,51.703,0
Wed,3/23/2022,47.695,47.695,47.695,47.695,0
Tue,3/22/2022,52.104,52.104,52.104,52.104,0
Mon,3/21/2022,49.9,49.9,49.9,49.9,0
Fri,3/18/2022,51.303,51.303,51.303,51.303,0
Thu,3/17/2022,48.297,48.297,48.297,48.297,0
Wed,3/16/2022,45.291,45.291,45.291,45.291,0
Tue,3/15/2022,41.683,41.683,41.683,41.683,0
Mon,3/14/2022,38.076,38.076,38.076,38.076,0
Fri,3/11/2022,37.074,37.074,37.074,37.074,0
Thu,3/10/2022,39.679,39.679,39.679,39.679,0
Wed,3/9/2022,39.88,39.88,39.88,39.88,0
Tue,3/8/2022,36.072,36.072,36.072,36.072,0
Mon,3/7/2022,37.074,37.074,37.074,37.074,0
Fri,3/4/2022,44.89,44.89,44.89,44.89,0
Thu,3/3/2022,46.693,46.693,46.693,46.693,0
Wed,3/2/2022,46.894,46.894,46.894,46.894,0
Tue,3/1/2022,39.88,39.88,39.88,39.88,0
Mon,2/28/2022,46.894,46.894,46.894,46.894,0
Fri,2/25/2022,49.299,49.299,49.299,49.299,0
Thu,2/24/2022,37.275,37.275,37.275,37.275,0
Wed,2/23/2022,37.074,37.074,37.074,37.074,0
Tue,2/22/2022,42.685,42.685,42.685,42.685,0
Fri,2/18/2022,45.691,45.691,45.691,45.691,0
Thu,2/17/2022,46.092,46.092,46.092,46.092,0
Wed,2/16/2022,52.104,52.104,52.104,52.104,0
Tue,2/15/2022,50.803,50.803,50.803,50.803,0
Mon,2/14/2022,44.98,44.98,44.98,44.98,0
Fri,2/11/2022,47.791,47.791,47.791,47.791,0
Thu,2/10/2022,53.414,53.414,53.414,53.414,0
Wed,2/9/2022,59.839,59.839,59.839,59.839,0
Tue,2/8/2022,55.02,55.02,55.02,55.02,0
Mon,2/7/2022,51.205,51.205,51.205,51.205,0
Fri,2/4/2022,50.402,50.402,50.402,50.402,0
Thu,2/3/2022,52.41,52.41,52.41,52.41,0
Wed,2/2/2022,58.634,58.634,58.634,58.634,0
Tue,2/1/2022,54.709,54.709,54.709,54.709,0
Mon,1/31/2022,53.106,53.106,53.106,53.106,0
Fri,1/28/2022,48.497,48.497,48.497,48.497,0
Thu,1/27/2022,41.884,41.884,41.884,41.884,0
Wed,1/26/2022,45.691,45.691,45.691,45.691,0
Tue,1/25/2022,49.499,49.499,49.499,49.499,0
Mon,1/24/2022,54.509,54.509,54.509,54.509,0
Fri,1/21/2022,53.106,53.106,53.106,53.106,0
Thu,1/20/2022,55.711,55.711,55.711,55.711,0
Wed,1/19/2022,59.319,59.319,59.319,59.319,0
Tue,1/18/2022,62.124,62.124,62.124,62.124,0
Fri,1/14/2022,67.735,67.735,67.735,67.735,0
Thu,1/13/2022,71.142,71.142,71.142,71.142,0
Wed,1/12/2022,72.946,72.946,72.946,72.946,0
Tue,1/11/2022,72.144,72.144,72.144,72.144,0
Mon,1/10/2022,70.742,70.742,70.742,70.742,0
Fri,1/7/2022,71.543,71.543,71.543,71.543,0
Thu,1/6/2022,71.743,71.743,71.743,71.743,0
Wed,1/5/2022,73.146,73.146,73.146,73.146,0
Tue,1/4/2022,76.553,76.553,76.553,76.553,0
Mon,1/3/2022,75.952,75.952,75.952,75.952,0
Fri,12/31/2021,74.349,74.349,74.349,74.349,0
Thu,12/30/2021,74.349,74.349,74.349,74.349,0
Wed,12/29/2021,74.349,74.349,74.349,74.349,0
Tue,12/28/2021,74.148,74.148,74.148,74.148,0
Mon,12/27/2021,73.948,73.948,73.948,73.948,0
Thu,12/23/2021,71.142,71.142,71.142,71.142,0
Wed,12/22/2021,68.337,68.337,68.337,68.337,0
Tue,12/21/2021,67.936,67.936,67.936,67.936,0
Mon,12/20/2021,60.521,60.521,60.521,60.521,0
Fri,12/17/2021,65.531,65.531,65.531,65.531,0
Thu,12/16/2021,69.339,69.339,69.339,69.339,0
Wed,12/15/2021,69.539,69.539,69.539,69.539,0
Tue,12/14/2021,68.337,68.337,68.337,68.337,0
Mon,12/13/2021,69.138,69.138,69.138,69.138,0
Fri,12/10/2021,70.742,70.742,70.742,70.742,0
Thu,12/9/2021,69.94,69.94,69.94,69.94,0
Wed,12/8/2021,70.541,70.541,70.541,70.541,0
Tue,12/7/2021,69.94,69.94,69.94,69.94,0
Mon,12/6/2021,66.533,66.533,66.533,66.533,0
Fri,12/3/2021,60.321,60.321,60.321,60.321,0
Thu,12/2/2021,61.523,61.523,61.523,61.523,0
Wed,12/1/2021,53.908,53.908,53.908,53.908,0
Tue,11/30/2021,57.515,57.515,57.515,57.515,0
Mon,11/29/2021,66.132,66.132,66.132,66.132,0
Fri,11/26/2021,65.731,65.731,65.731,65.731,0
Wed,11/24/2021,72.946,72.946,72.946,72.946,0
Tue,11/23/2021,73.747,73.747,73.747,73.747,0
Mon,11/22/2021,72.745,72.745,72.745,72.745,0
Fri,11/19/2021,70.742,70.742,70.742,70.742,0
Thu,11/18/2021,72.144,72.144,72.144,72.144,0
Wed,11/17/2021,73.747,73.747,73.747,73.747,0
Tue,11/16/2021,74.549,74.549,74.549,74.549,0
Mon,11/15/2021,75.952,75.952,75.952,75.952,0
Fri,11/12/2021,75.551,75.551,75.551,75.551,0
Thu,11/11/2021,75.952,75.952,75.952,75.952,0
Wed,11/10/2021,76.754,76.754,76.754,76.754,0
Tue,11/9/2021,76.152,76.152,76.152,76.152,0
Mon,11/8/2021,75.952,75.952,75.952,75.952,0
Fri,11/5/2021,76.954,76.954,76.954,76.954,0
Thu,11/4/2021,73.695,73.695,73.695,73.695,0
Wed,11/3/2021,76.104,76.104,76.104,76.104,0
Tue,11/2/2021,72.892,72.892,72.892,72.892,0
Mon,11/1/2021,74.699,74.699,74.699,74.699,0
Fri,10/29/2021,72.088,72.088,72.088,72.088,0
Thu,10/28/2021,74.096,74.096,74.096,74.096,0
Wed,10/27/2021,71.543,71.543,71.543,71.543,0
Tue,10/26/2021,74.95,74.95,74.95,74.95,0
Mon,10/25/2021,75.351,75.351,75.351,75.351,0
Fri,10/22/2021,76.353,76.353,76.353,76.353,0
Thu,10/21/2021,76.152,76.152,76.152,76.152,0
Wed,10/20/2021,76.152,76.152,76.152,76.152,0
Tue,10/19/2021,74.148,74.148,74.148,74.148,0
Mon,10/18/2021,71.343,71.343,71.343,71.343,0
Fri,10/15/2021,73.547,73.547,73.547,73.547,0
Thu,10/14/2021,73.146,73.146,73.146,73.146,0
Wed,10/13/2021,65.932,65.932,65.932,65.932,0
Tue,10/12/2021,65.531,65.531,65.531,65.531,0
Mon,10/11/2021,66.333,66.333,66.333,66.333,0
Fri,10/8/2021,68.136,68.136,68.136,68.136,0
Thu,10/7/2021,71.142,71.142,71.142,71.142,0
Wed,10/6/2021,69.138,69.138,69.138,69.138,0
Tue,10/5/2021,68.537,68.537,68.537,68.537,0
Mon,10/4/2021,67.936,67.936,67.936,67.936,0
Fri,10/1/2021,68.337,68.337,68.337,68.337,0
Thu,9/30/2021,64.329,64.329,64.329,64.329,0
Wed,9/29/2021,70.541,70.541,70.541,70.541,0
Tue,9/28/2021,69.539,69.539,69.539,69.539,0
Mon,9/27/2021,73.747,73.747,73.747,73.747,0
Fri,9/24/2021,74.549,74.549,74.549,74.549,0
Thu,9/23/2021,74.148,74.148,74.148,74.148,0
Wed,9/22/2021,69.74,69.74,69.74,69.74,0
Tue,9/21/2021,65.531,65.531,65.531,65.531,0
Mon,9/20/2021,67.134,67.134,67.134,67.134,0
Fri,9/17/2021,71.743,71.743,71.743,71.743,0
Thu,9/16/2021,74.148,74.148,74.148,74.148,0
Wed,9/15/2021,75.551,75.551,75.551,75.551,0
Tue,9/14/2021,73.747,73.747,73.747,73.747,0
Mon,9/13/2021,76.553,76.553,76.553,76.553,0
Fri,9/10/2021,73.347,73.347,73.347,73.347,0
Thu,9/9/2021,75.703,75.703,75.703,75.703,0
Wed,9/8/2021,76.954,76.954,76.954,76.954,0
Tue,9/7/2021,78.757,78.757,78.757,78.757,0
Fri,9/3/2021,80.761,80.761,80.761,80.761,0
Thu,9/2/2021,82.164,82.164,82.164,82.164,0
Wed,9/1/2021,80.361,80.361,80.361,80.361,0
Tue,8/31/2021,81.964,81.964,81.964,81.964,0
Mon,8/30/2021,81.162,81.162,81.162,81.162,0
Fri,8/27/2021,82.966,82.966,82.966,82.966,0
Thu,8/26/2021,80.12,80.12,80.12,80.12,0
Wed,8/25/2021,83.968,83.968,83.968,83.968,0
Tue,8/24/2021,82.164,82.164,82.164,82.164,0
Mon,8/23/2021,80.361,80.361,80.361,80.361,0
Fri,8/20/2021,77.756,77.756,77.756,77.756,0
Thu,8/19/2021,75.952,75.952,75.952,75.952,0
Wed,8/18/2021,79.559,79.559,79.559,79.559,0
Tue,8/17/2021,81.763,81.763,81.763,81.763,0
Mon,8/16/2021,84.168,84.168,84.168,84.168,0
Fri,8/13/2021,85.371,85.371,85.371,85.371,0
Thu,8/12/2021,85.571,85.571,85.571,85.571,0
Wed,8/11/2021,86.773,86.773,86.773,86.773,0
Tue,8/10/2021,84.97,84.97,84.97,84.97,0
Mon,8/9/2021,84.168,84.168,84.168,84.168,0
Fri,8/6/2021,84.569,84.569,84.569,84.569,0
Thu,8/5/2021,83.968,83.968,83.968,83.968,0
Wed,8/4/2021,83.567,83.567,83.567,83.567,0
Tue,8/3/2021,87.776,87.776,87.776,87.776,0
Mon,8/2/2021,87.375,87.375,87.375,87.375,0
Fri,7/30/2021,87.976,87.976,87.976,87.976,0
Thu,7/29/2021,89.579,89.579,89.579,89.579,0
Wed,7/28/2021,89.78,89.78,89.78,89.78,0
Tue,7/27/2021,89.78,89.78,89.78,89.78,0
Mon,7/26/2021,89.78,89.78,89.78,89.78,0
Fri,7/23/2021,87.976,87.976,87.976,87.976,0
Thu,7/22/2021,86.573,86.573,86.573,86.573,0
Wed,7/21/2021,88.377,88.377,88.377,88.377,0
Tue,7/20/2021,86.373,86.373,86.373,86.373,0
Mon,7/19/2021,81.162,81.162,81.162,81.162,0
Fri,7/16/2021,87.976,87.976,87.976,87.976,0
Thu,7/15/2021,90.381,90.381,90.381,90.381,0
Wed,7/14/2021,90.581,90.581,90.581,90.581,0
Tue,7/13/2021,90.581,90.581,90.581,90.581,0
Mon,7/12/2021,92.385,92.385,92.385,92.385,0
Fri,7/9/2021,92.786,92.786,92.786,92.786,0
Thu,7/8/2021,91.984,91.984,91.984,91.984,0
Wed,7/7/2021,92.385,92.385,92.385,92.385,0
Tue,7/6/2021,91.784,91.784,91.784,91.784,0
Fri,7/2/2021,92.385,92.385,92.385,92.385,0
Thu,7/1/2021,91.984,91.984,91.984,91.984,0
Wed,6/30/2021,91.583,91.583,91.583,91.583,0
Tue,6/29/2021,91.383,91.383,91.383,91.383,0
Mon,6/28/2021,92.385,92.385,92.385,92.385,0
Fri,6/25/2021,92.184,92.184,92.184,92.184,0
Thu,6/24/2021,90.18,90.18,90.18,90.18,0
Wed,6/23/2021,88.778,88.778,88.778,88.778,0
Tue,6/22/2021,89.98,89.98,89.98,89.98,0
Mon,6/21/2021,89.78,89.78,89.78,89.78,0
Fri,6/18/2021,88.577,88.577,88.577,88.577,0
Thu,6/17/2021,90.581,90.581,90.581,90.581,0
Wed,6/16/2021,90.381,90.381,90.381,90.381,0
Tue,6/15/2021,91.984,91.984,91.984,91.984,0
Mon,6/14/2021,93.387,93.387,93.387,93.387,0
Fri,6/11/2021,92.972,92.972,92.972,92.972,0
Thu,6/10/2021,92.57,92.57,92.57,92.57,0
Wed,6/9/2021,90.361,90.361,90.361,90.361,0
Tue,6/8/2021,90.964,90.964,90.964,90.964,0
Mon,6/7/2021,90.964,90.964,90.964,90.964,0
Fri,6/4/2021,91.366,91.366,91.366,91.366,0
Thu,6/3/2021,89.96,89.96,89.96,89.96,0
Wed,6/2/2021,91.182,91.182,91.182,91.182,0
Tue,6/1/2021,90.982,90.982,90.982,90.982,0
Fri,5/28/2021,92.184,92.184,92.184,92.184,0
Thu,5/27/2021,91.182,91.182,91.182,91.182,0
Wed,5/26/2021,91.383,91.383,91.383,91.383,0
Tue,5/25/2021,91.383,91.383,91.383,91.383,0
Mon,5/24/2021,91.784,91.784,91.784,91.784,0
Fri,5/21/2021,91.383,91.383,91.383,91.383,0
Thu,5/20/2021,92.385,92.385,92.385,92.385,0
Wed,5/19/2021,90.381,90.381,90.381,90.381,0
Tue,5/18/2021,90.18,90.18,90.18,90.18,0
Mon,5/17/2021,91.182,91.182,91.182,91.182,0
Fri,5/14/2021,91.784,91.784,91.784,91.784,0
Thu,5/13/2021,89.98,89.98,89.98,89.98,0
Wed,5/12/2021,89.178,89.178,89.178,89.178,0
Tue,5/11/2021,92.184,92.184,92.184,92.184,0
Mon,5/10/2021,91.784,91.784,91.784,91.784,0
Fri,5/7/2021,92.786,92.786,92.786,92.786,0
Thu,5/6/2021,92.385,92.385,92.385,92.385,0
Wed,5/5/2021,93.186,93.186,93.186,93.186,0
Tue,5/4/2021,93.788,93.788,93.788,93.788,0
Mon,5/3/2021,94.79,94.79,94.79,94.79,0
Fri,4/30/2021,94.79,94.79,94.79,94.79,0
Thu,4/29/2021,95.19,95.19,95.19,95.19,0
Wed,4/28/2021,94.589,94.589,94.589,94.589,0
Tue,4/27/2021,95.391,95.391,95.391,95.391,0
Mon,4/26/2021,95.792,95.792,95.792,95.792,0
Fri,4/23/2021,96.393,96.393,96.393,96.393,0
Thu,4/22/2021,96.794,96.794,96.794,96.794,0
Wed,4/21/2021,96.994,96.994,96.994,96.994,0
Tue,4/20/2021,96.794,96.794,96.794,96.794,0
Mon,4/19/2021,96.393,96.393,96.393,96.393,0
Fri,4/16/2021,96.794,96.794,96.794,96.794,0
Thu,4/15/2021,96.385,96.385,96.385,96.385,0
Wed,4/14/2021,95.591,95.591,95.591,95.591,0
Tue,4/13/2021,95.591,95.591,95.591,95.591,0
Mon,4/12/2021,95.591,95.591,95.591,95.591,0
Fri,4/9/2021,95.19,95.19,95.19,95.19,0
Thu,4/8/2021,94.99,94.99,94.99,94.99,0
Wed,4/7/2021,94.99,94.99,94.99,94.99,0
Tue,4/6/2021,95.391,95.391,95.391,95.391,0
Mon,4/5/2021,95.591,95.591,95.591,95.591,0
Thu,4/1/2021,94.389,94.389,94.389,94.389,0
Wed,3/31/2021,93.988,93.988,93.988,93.988,0
Tue,3/30/2021,92.786,92.786,92.786,92.786,0
Mon,3/29/2021,94.389,94.389,94.389,94.389,0
Fri,3/26/2021,93.587,93.587,93.587,93.587,0
Thu,3/25/2021,89.579,89.579,89.579,89.579,0
Wed,3/24/2021,88.978,88.978,88.978,88.978,0
Tue,3/23/2021,89.379,89.379,89.379,89.379,0
Mon,3/22/2021,88.978,88.978,88.978,88.978,0
