Day,Date,Open,High,Low,Close,Volume
Wed,10/27/2010,86.4,86.4,86.4,86.4,0
Tue,10/26/2010,86.8,86.8,86.8,86.8,0
Mon,10/25/2010,89,89,89,89,0
Fri,10/22/2010,88.4,88.4,88.4,88.4,0
Thu,10/21/2010,89.2,89.2,89.2,89.2,0
Wed,10/20/2010,89,89,89,89,0
Tue,10/19/2010,88.2,88.2,88.2,88.2,0
Mon,10/18/2010,91.4,91.4,91.4,91.4,0
Fri,10/15/2010,90.6,90.6,90.6,90.6,0
Thu,10/14/2010,91,91,91,91,0
Wed,10/13/2010,93,93,93,93,0
Tue,10/12/2010,91.4,91.4,91.4,91.4,0
Mon,10/11/2010,90,90,90,90,0
Fri,10/8/2010,90,90,90,90,0
Thu,10/7/2010,87,87,87,87,0
Wed,10/6/2010,87.8,87.8,87.8,87.8,0
Tue,10/5/2010,90.8,90.8,90.8,90.8,0
Mon,10/4/2010,83,83,83,83,0
Fri,10/1/2010,86.4,86.4,86.4,86.4,0
Thu,9/30/2010,83.6,83.6,83.6,83.6,0
Wed,9/29/2010,84.2,84.2,84.2,84.2,0
Tue,9/28/2010,85.2,85.2,85.2,85.2,0
Mon,9/27/2010,81.8,81.8,81.8,81.8,0
Fri,9/24/2010,85.8,85.8,85.8,85.8,0
Thu,9/23/2010,72.4,72.4,72.4,72.4,0
Wed,9/22/2010,76.8,76.8,76.8,76.8,0
Tue,9/21/2010,83.4,83.4,83.4,83.4,0
Mon,9/20/2010,86,86,86,86,0
Fri,9/17/2010,76.8,76.8,76.8,76.8,0
Thu,9/16/2010,78,78,78,78,0
Wed,9/15/2010,81,81,81,81,0
Tue,9/14/2010,79,79,79,79,0
Mon,9/13/2010,79.8,79.8,79.8,79.8,0
Fri,9/10/2010,72.4,72.4,72.4,72.4,0
Thu,9/9/2010,70.4,70.4,70.4,70.4,0
Wed,9/8/2010,67.2,67.2,67.2,67.2,0
Tue,9/7/2010,61.2,61.2,61.2,61.2,0
Fri,9/3/2010,72.4,72.4,72.4,72.4,0
Thu,9/2/2010,60.8,60.8,60.8,60.8,0
Wed,9/1/2010,50.8,50.8,50.8,50.8,0
Tue,8/31/2010,30.4,30.4,30.4,30.4,0
Mon,8/30/2010,29.6,29.6,29.6,29.6,0
Fri,8/27/2010,40,40,40,40,0
Thu,8/26/2010,26.8,26.8,26.8,26.8,0
Wed,8/25/2010,29.6,29.6,29.6,29.6,0
Tue,8/24/2010,27,27,27,27,0
Mon,8/23/2010,35.6,35.6,35.6,35.6,0
Fri,8/20/2010,38,38,38,38,0
Thu,8/19/2010,40.2,40.2,40.2,40.2,0
Wed,8/18/2010,54.4,54.4,54.4,54.4,0
Tue,8/17/2010,52,52,52,52,0
Mon,8/16/2010,43.4,43.4,43.4,43.4,0
Fri,8/13/2010,43,43,43,43,0
Thu,8/12/2010,46.2,46.2,46.2,46.2,0
Wed,8/11/2010,52.2,52.2,52.2,52.2,0
Tue,8/10/2010,70.2,70.2,70.2,70.2,0
Mon,8/9/2010,74,74,74,74,0
Fri,8/6/2010,71,71,71,71,0
Thu,8/5/2010,72.6,72.6,72.6,72.6,0
Wed,8/4/2010,73.2,73.2,73.2,73.2,0
Tue,8/3/2010,71,71,71,71,0
Mon,8/2/2010,75.4,75.4,75.4,75.4,0
Fri,7/30/2010,66.2,66.2,66.2,66.2,0
Thu,7/29/2010,65,65,65,65,0
Wed,7/28/2010,67.4,67.4,67.4,67.4,0
Tue,7/27/2010,71.4,71.4,71.4,71.4,0
Mon,7/26/2010,74.6,74.6,74.6,74.6,0
Fri,7/23/2010,66,66,66,66,0
Thu,7/22/2010,57.8,57.8,57.8,57.8,0
Wed,7/21/2010,39.8,39.8,39.8,39.8,0
Tue,7/20/2010,46.4,46.4,46.4,46.4,0
Mon,7/19/2010,38.2,38.2,38.2,38.2,0
Fri,7/16/2010,32.4,32.4,32.4,32.4,0
Thu,7/15/2010,52.2,52.2,52.2,52.2,0
Wed,7/14/2010,51,51,51,51,0
Tue,7/13/2010,49.8,49.8,49.8,49.8,0
Mon,7/12/2010,35.2,35.2,35.2,35.2,0
Fri,7/9/2010,34.2,34.2,34.2,34.2,0
Thu,7/8/2010,29.4,29.4,29.4,29.4,0
Wed,7/7/2010,22.8,22.8,22.8,22.8,0
Tue,7/6/2010,9.4,9.4,9.4,9.4,0
Fri,7/2/2010,7,7,7,7,0
Thu,7/1/2010,5.8,5.8,5.8,5.8,0
Wed,6/30/2010,5.4,5.4,5.4,5.4,0
Tue,6/29/2010,8,8,8,8,0
Mon,6/28/2010,22,22,22,22,0
Fri,6/25/2010,21.6,21.6,21.6,21.6,0
Thu,6/24/2010,17.8,17.8,17.8,17.8,0
Wed,6/23/2010,24.8,24.8,24.8,24.8,0
Tue,6/22/2010,26,26,26,26,0
Mon,6/21/2010,42.4,42.4,42.4,42.4,0
Fri,6/18/2010,45.6,45.6,45.6,45.6,0
Thu,6/17/2010,45,45,45,45,0
Wed,6/16/2010,41.6,41.6,41.6,41.6,0
Tue,6/15/2010,41.8,41.8,41.8,41.8,0
Mon,6/14/2010,23.6,23.6,23.6,23.6,0
Fri,6/11/2010,23.4,23.4,23.4,23.4,0
Thu,6/10/2010,21.2,21.2,21.2,21.2,0
Wed,6/9/2010,10.4,10.4,10.4,10.4,0
Tue,6/8/2010,9.4,9.4,9.4,9.4,0
Mon,6/7/2010,7.8,7.8,7.8,7.8,0
Fri,6/4/2010,9.2,9.2,9.2,9.2,0
Thu,6/3/2010,21.8,21.8,21.8,21.8,0
Wed,6/2/2010,17.8,17.8,17.8,17.8,0
Tue,6/1/2010,9.6,9.6,9.6,9.6,0
Fri,5/28/2010,12.6,12.6,12.6,12.6,0
Thu,5/27/2010,17.2,17.2,17.2,17.2,0
Wed,5/26/2010,7,7,7,7,0
Tue,5/25/2010,7,7,7,7,0
Mon,5/24/2010,7.6,7.6,7.6,7.6,0
Fri,5/21/2010,8.6,8.6,8.6,8.6,0
Thu,5/20/2010,6,6,6,6,0
Wed,5/19/2010,18.4,18.4,18.4,18.4,0
Tue,5/18/2010,22.6,22.6,22.6,22.6,0
Mon,5/17/2010,31.2,31.2,31.2,31.2,0
Fri,5/14/2010,30.2,30.2,30.2,30.2,0
Thu,5/13/2010,45.4,45.4,45.4,45.4,0
Wed,5/12/2010,55,55,55,55,0
Tue,5/11/2010,44.4,44.4,44.4,44.4,0
Mon,5/10/2010,46.4,46.4,46.4,46.4,0
Fri,5/7/2010,14.8,14.8,14.8,14.8,0
Thu,5/6/2010,27.6,27.6,27.6,27.6,0
Wed,5/5/2010,52,52,52,52,0
Tue,5/4/2010,59,59,59,59,0
Mon,5/3/2010,76.6,76.6,76.6,76.6,0
Fri,4/30/2010,70.4,70.4,70.4,70.4,0
Thu,4/29/2010,80,80,80,80,0
Wed,4/28/2010,77.4,77.4,77.4,77.4,0
Tue,4/27/2010,76.2,76.2,76.2,76.2,0
Mon,4/26/2010,85.6,85.6,85.6,85.6,0
Fri,4/23/2010,87,87,87,87,0
Thu,4/22/2010,86.8,86.8,86.8,86.8,0
Wed,4/21/2010,88.6,88.6,88.6,88.6,0
Tue,4/20/2010,89.6,89.6,89.6,89.6,0
Mon,4/19/2010,86.6,86.6,86.6,86.6,0
Fri,4/16/2010,86.2,86.2,86.2,86.2,0
Thu,4/15/2010,91.2,91.2,91.2,91.2,0
Wed,4/14/2010,92.4,92.4,92.4,92.4,0
Tue,4/13/2010,91,91,91,91,0
Mon,4/12/2010,91.2,91.2,91.2,91.2,0
Fri,4/9/2010,92.2,92.2,92.2,92.2,0
Thu,4/8/2010,89.8,89.8,89.8,89.8,0
Wed,4/7/2010,91.4,91.4,91.4,91.4,0
Tue,4/6/2010,93.2,93.2,93.2,93.2,0
Mon,4/5/2010,92.8,92.8,92.8,92.8,0
Thu,4/1/2010,91.4,91.4,91.4,91.4,0
Wed,3/31/2010,88.6,88.6,88.6,88.6,0
Tue,3/30/2010,89.6,89.6,89.6,89.6,0
Mon,3/29/2010,88.8,88.8,88.8,88.8,0
Fri,3/26/2010,87,87,87,87,0
Thu,3/25/2010,86.4,86.4,86.4,86.4,0
Wed,3/24/2010,88.6,88.6,88.6,88.6,0
Tue,3/23/2010,90,90,90,90,0
Mon,3/22/2010,88.8,88.8,88.8,88.8,0
Fri,3/19/2010,87,87,87,87,0
Thu,3/18/2010,89.4,89.4,89.4,89.4,0
Wed,3/17/2010,89.8,89.8,89.8,89.8,0
Tue,3/16/2010,86.6,86.6,86.6,86.6,0
Mon,3/15/2010,82.4,82.4,82.4,82.4,0
Fri,3/12/2010,82,82,82,82,0
Thu,3/11/2010,83.6,83.6,83.6,83.6,0
Wed,3/10/2010,81.2,81.2,81.2,81.2,0
Tue,3/9/2010,78.8,78.8,78.8,78.8,0
Mon,3/8/2010,79.8,79.8,79.8,79.8,0
Fri,3/5/2010,79,79,79,79,0
Thu,3/4/2010,66.4,66.4,66.4,66.4,0
Wed,3/3/2010,66.2,66.2,66.2,66.2,0
Tue,3/2/2010,64,64,64,64,0
Mon,3/1/2010,62.2,62.2,62.2,62.2,0
Fri,2/26/2010,52,52,52,52,0
Thu,2/25/2010,51,51,51,51,0
Wed,2/24/2010,53.4,53.4,53.4,53.4,0
Tue,2/23/2010,43.6,43.6,43.6,43.6,0
Mon,2/22/2010,57.8,57.8,57.8,57.8,0
Fri,2/19/2010,59.2,59.2,59.2,59.2,0
Thu,2/18/2010,57.6,57.6,57.6,57.6,0
Wed,2/17/2010,49.4,49.4,49.4,49.4,0
Tue,2/16/2010,46,46,46,46,0
Fri,2/12/2010,29.4,29.4,29.4,29.4,0
Thu,2/11/2010,29,29,29,29,0
Wed,2/10/2010,20.4,20.4,20.4,20.4,0
Tue,2/9/2010,22.6,22.6,22.6,22.6,0
Mon,2/8/2010,17.8,17.8,17.8,17.8,0
Fri,2/5/2010,21.2,21.2,21.2,21.2,0
Thu,2/4/2010,21.2,21.2,21.2,21.2,0
Wed,2/3/2010,45,45,45,45,0
Tue,2/2/2010,50,50,50,50,0
Mon,2/1/2010,39,39,39,39,0
Fri,1/29/2010,27,27,27,27,0
Thu,1/28/2010,33.8,33.8,33.8,33.8,0
Wed,1/27/2010,44.4,44.4,44.4,44.4,0
Tue,1/26/2010,43.2,43.2,43.2,43.2,0
Mon,1/25/2010,45.8,45.8,45.8,45.8,0
Fri,1/22/2010,40.4,40.4,40.4,40.4,0
Thu,1/21/2010,62,62,62,62,0
Wed,1/20/2010,78.4,78.4,78.4,78.4,0
Tue,1/19/2010,84.6,84.6,84.6,84.6,0
Fri,1/15/2010,79.4,79.4,79.4,79.4,0
Thu,1/14/2010,85.6,85.6,85.6,85.6,0
Wed,1/13/2010,87.2,87.2,87.2,87.2,0
Tue,1/12/2010,83.2,83.2,83.2,83.2,0
Mon,1/11/2010,88.2,88.2,88.2,88.2,0
Fri,1/8/2010,87,87,87,87,0
Thu,1/7/2010,85.8,85.8,85.8,85.8,0
Wed,1/6/2010,85.4,85.4,85.4,85.4,0
Tue,1/5/2010,86.4,86.4,86.4,86.4,0
Mon,1/4/2010,85.6,85.6,85.6,85.6,0
Thu,12/31/2009,75.6,75.6,75.6,75.6,0
Wed,12/30/2009,81.2,81.2,81.2,81.2,0
Tue,12/29/2009,82.2,82.2,82.2,82.2,0
Mon,12/28/2009,81.6,81.6,81.6,81.6,0
Thu,12/24/2009,81.6,81.6,81.6,81.6,0
Wed,12/23/2009,79.6,79.6,79.6,79.6,0
Tue,12/22/2009,77.8,77.8,77.8,77.8,0
Mon,12/21/2009,75.4,75.4,75.4,75.4,0
Fri,12/18/2009,69.4,69.4,69.4,69.4,0
Thu,12/17/2009,66,66,66,66,0
Wed,12/16/2009,70.2,70.2,70.2,70.2,0
Tue,12/15/2009,69.6,69.6,69.6,69.6,0
Mon,12/14/2009,73.2,73.2,73.2,73.2,0
Fri,12/11/2009,67.8,67.8,67.8,67.8,0
Thu,12/10/2009,66.6,66.6,66.6,66.6,0
Wed,12/9/2009,63.2,63.2,63.2,63.2,0
Tue,12/8/2009,61.4,61.4,61.4,61.4,0
Mon,12/7/2009,66.6,66.6,66.6,66.6,0
Fri,12/4/2009,68.8,68.8,68.8,68.8,0
Thu,12/3/2009,63.4,63.4,63.4,63.4,0
Wed,12/2/2009,68.2,68.2,68.2,68.2,0
Tue,12/1/2009,65.8,65.8,65.8,65.8,0
Mon,11/30/2009,59.4,59.4,59.4,59.4,0
Fri,11/27/2009,54.6,54.6,54.6,54.6,0
Wed,11/25/2009,67.4,67.4,67.4,67.4,0
Tue,11/24/2009,62.2,62.2,62.2,62.2,0
Mon,11/23/2009,62.8,62.8,62.8,62.8,0
Fri,11/20/2009,57,57,57,57,0
Thu,11/19/2009,61.2,61.2,61.2,61.2,0
Wed,11/18/2009,73.2,73.2,73.2,73.2,0
Tue,11/17/2009,74.6,74.6,74.6,74.6,0
Mon,11/16/2009,76,76,76,76,0
Fri,11/13/2009,66.2,66.2,66.2,66.2,0
Thu,11/12/2009,64.6,64.6,64.6,64.6,0
Wed,11/11/2009,74.6,74.6,74.6,74.6,0
Tue,11/10/2009,71.8,71.8,71.8,71.8,0
Mon,11/9/2009,72.8,72.8,72.8,72.8,0
Fri,11/6/2009,57.6,57.6,57.6,57.6,0
Thu,11/5/2009,57.6,57.6,57.6,57.6,0
Wed,11/4/2009,44.2,44.2,44.2,44.2,0
Tue,11/3/2009,43,43,43,43,0
Mon,11/2/2009,40,40,40,40,0
Fri,10/30/2009,34,34,34,34,0
Thu,10/29/2009,57,57,57,57,0
Wed,10/28/2009,39.8,39.8,39.8,39.8,0
Tue,10/27/2009,59.2,59.2,59.2,59.2,0
Mon,10/26/2009,63,63,63,63,0
Fri,10/23/2009,71,71,71,71,0
Thu,10/22/2009,82,82,82,82,0
Wed,10/21/2009,75,75,75,75,0
Tue,10/20/2009,81.8,81.8,81.8,81.8,0
Mon,10/19/2009,88,88,88,88,0
Fri,10/16/2009,84.2,84.2,84.2,84.2,0
Thu,10/15/2009,88,88,88,88,0
Wed,10/14/2009,87,87,87,87,0
Tue,10/13/2009,80.6,80.6,80.6,80.6,0
Mon,10/12/2009,80.6,80.6,80.6,80.6,0
Fri,10/9/2009,80.4,80.4,80.4,80.4,0
Thu,10/8/2009,77.2,77.2,77.2,77.2,0
Wed,10/7/2009,73.2,73.2,73.2,73.2,0
Tue,10/6/2009,73.6,73.6,73.6,73.6,0
Mon,10/5/2009,67.2,67.2,67.2,67.2,0
Fri,10/2/2009,53.6,53.6,53.6,53.6,0
Thu,10/1/2009,61.6,61.6,61.6,61.6,0
Wed,9/30/2009,80.4,80.4,80.4,80.4,0
Tue,9/29/2009,82.8,82.8,82.8,82.8,0
Mon,9/28/2009,83.8,83.8,83.8,83.8,0
Fri,9/25/2009,78.8,78.8,78.8,78.8,0
Thu,9/24/2009,84,84,84,84,0
Wed,9/23/2009,89,89,89,89,0
Tue,9/22/2009,90.2,90.2,90.2,90.2,0
Mon,9/21/2009,92,92,92,92,0
Fri,9/18/2009,92.6,92.6,92.6,92.6,0
Thu,9/17/2009,91.6,91.6,91.6,91.6,0
Wed,9/16/2009,93,93,93,93,0
Tue,9/15/2009,91,91,91,91,0
Mon,9/14/2009,91.6,91.6,91.6,91.6,0
Fri,9/11/2009,89.4,89.4,89.4,89.4,0
Thu,9/10/2009,91,91,91,91,0
Wed,9/9/2009,88.8,88.8,88.8,88.8,0
Tue,9/8/2009,87,87,87,87,0
Fri,9/4/2009,85.4,85.4,85.4,85.4,0
Thu,9/3/2009,79,79,79,79,0
Wed,9/2/2009,78,78,78,78,0
Tue,9/1/2009,80,80,80,80,0
Mon,8/31/2009,87.6,87.6,87.6,87.6,0
Fri,8/28/2009,91.4,91.4,91.4,91.4,0
Thu,8/27/2009,92.6,92.6,92.6,92.6,0
Wed,8/26/2009,92.6,92.6,92.6,92.6,0
Tue,8/25/2009,92,92,92,92,0
Mon,8/24/2009,92.2,92.2,92.2,92.2,0
Fri,8/21/2009,92,92,92,92,0
Thu,8/20/2009,86.2,86.2,86.2,86.2,0
Wed,8/19/2009,84.6,84.6,84.6,84.6,0
Tue,8/18/2009,81.2,81.2,81.2,81.2,0
