Day,Date,Open,High,Low,Close,Volume
Thu,4/7/2016,4519.02,4525.69,4459.72,4475.29,620700032
Wed,4/6/2016,4476.35,4544.59,4476.35,4543.78,523588704
Tue,4/5/2016,4479.11,4494.71,4465.04,4470.75,526020192
Mon,4/4/2016,4526.39,4533.43,4503.65,4511.7,515876800
Fri,4/1/2016,4461.77,4534.32,4452.11,4532.08,593660992
Thu,3/31/2016,4491.01,4504.24,4478.13,4483.65,558739072
Wed,3/30/2016,4494.7,4518.17,4481.84,4490.88,531666816
Tue,3/29/2016,4391.19,4471.77,4384.27,4467.72,512131104
Mon,3/28/2016,4415.04,4417.57,4393.08,4398.07,391406400
Thu,3/24/2016,4380.23,4405.99,4374.71,4405.53,469409696
Wed,3/23/2016,4431.82,4434.76,4394.96,4402.56,484071104
Tue,3/22/2016,4403.46,4450.76,4401.26,4437.62,498049312
Mon,3/21/2016,4403.09,4430.44,4400.35,4426.98,517058688
Fri,3/18/2016,4408.82,4420.88,4387.8,4410.83,947331200
Thu,3/17/2016,4390.06,4413.08,4376.87,4400.26,605591168
Wed,3/16/2016,4359.67,4416.11,4357.74,4404.2,558820224
Tue,3/15/2016,4354.38,4371.29,4339.86,4367.08,467746400
Mon,3/14/2016,4347.94,4378.35,4347.55,4367.33,478347104
Fri,3/11/2016,4337.12,4361.83,4320.55,4361.83,576393408
Thu,3/10/2016,4307.87,4335.33,4232.08,4286.97,607369024
Wed,3/9/2016,4281.1,4293.23,4258.08,4293.23,526277312
Tue,3/8/2016,4272.72,4308.84,4258.83,4265.51,585219712
Mon,3/7/2016,4303.81,4330.28,4271.56,4303.33,615768320
Fri,3/4/2016,4334.03,4356.34,4301.35,4329,623790720
Thu,3/3/2016,4330.4,4331.49,4296.32,4325.86,565540288
Wed,3/2/2016,4328.72,4335.43,4301.09,4334.39,611424704
Tue,3/1/2016,4238.08,4333.61,4225.93,4333.61,670718016
Mon,2/29/2016,4228.57,4263.31,4200.15,4201.12,662893376
Fri,2/26/2016,4273.59,4275.83,4227.29,4235.62,569903680
Thu,2/25/2016,4212.48,4241.25,4173.25,4241.06,523774208
Wed,2/24/2016,4116.02,4205.98,4088.12,4200.66,594392128
Tue,2/23/2016,4209.32,4217.99,4158.56,4162.54,572422720
Mon,2/22/2016,4203.6,4235.12,4199.93,4231.27,599787200
Fri,2/19/2016,4129.75,4175.08,4121.59,4164.09,663623680
Thu,2/18/2016,4212.22,4212.58,4146.1,4151.49,637880000
Wed,2/17/2016,4138.43,4204.62,4125.83,4199.1,763847680
Tue,2/16/2016,4077.33,4104.33,4049.88,4104.33,739928320
Fri,2/12/2016,3996.64,4022.12,3965.74,4019.19,688202688
Thu,2/11/2016,3910.57,3988.71,3902.86,3962.22,902021376
Wed,2/10/2016,3996.76,4045.48,3962.7,3966.27,740495232
Tue,2/9/2016,3903.93,4008.06,3902.74,3947.8,838289472
Mon,2/8/2016,3947.99,3979.09,3888.78,3960.67,992402880
Fri,2/5/2016,4150.35,4152.73,4008.45,4024.47,949851008
Thu,2/4/2016,4158.05,4200.99,4120.58,4167.77,807960704
Wed,2/3/2016,4213.67,4218.15,4099.24,4171.97,926814784
Tue,2/2/2016,4262.45,4265.04,4180.57,4193.1,815178880
Mon,2/1/2016,4254.41,4301.63,4238.2,4286.56,680780992
Fri,1/29/2016,4186.35,4279.17,4184.31,4279.17,1012229504
Thu,1/28/2016,4197.2,4197.48,4116.5,4186.06,928027200
Wed,1/27/2016,4214.94,4226.09,4111.93,4128.86,776871808
Tue,1/26/2016,4211.92,4250.97,4177.85,4233.85,615315712
Mon,1/25/2016,4245.47,4268.11,4193.32,4196.53,676249280
Fri,1/22/2016,4226.44,4260.55,4209.24,4259.77,700992704
Thu,1/21/2016,4146.44,4200.36,4099.3,4142.6,801593280
Wed,1/20/2016,4078.23,4178.63,3992.91,4136.28,1086026752
Tue,1/19/2016,4199.56,4202.04,4101.05,4147.08,785792896
Fri,1/15/2016,4123.87,4184.69,4085.79,4141.08,1061118016
Thu,1/14/2016,4201.23,4308.25,4133.32,4272.97,855828480
Wed,1/13/2016,4352.64,4359.5,4177.3,4183.12,852475904
Tue,1/12/2016,4322.77,4353.19,4273.02,4333.72,621973312
Mon,1/11/2016,4300.96,4311.14,4217.63,4283.55,723662784
Fri,1/8/2016,4336.12,4362.46,4264.81,4270.78,761647808
Thu,1/7/2016,4349.14,4403.61,4303.66,4305.72,864750784
Wed,1/6/2016,4409.78,4467.55,4409.49,4443.98,726953472
Tue,1/5/2016,4512.04,4522.12,4466.05,4484.18,609354368
Mon,1/4/2016,4485.06,4497.86,4439.13,4497.86,745281920
Thu,12/31/2015,4634.15,4642.55,4592.88,4593.27,379747584
Wed,12/30/2015,4687.16,4688.66,4651.73,4652.01,290315584
Tue,12/29/2015,4645.08,4702.74,4644.32,4691.08,374233504
