Day,Date,Open,High,Low,Close,Volume
Thu,9/23/2021,61.144,61.144,61.144,61.144,0
Wed,9/22/2021,57.811,57.811,57.811,57.811,0
Tue,9/21/2021,54.526,54.526,54.526,54.526,0
Mon,9/20/2021,54.289,54.289,54.289,54.289,0
Fri,9/17/2021,58.861,58.861,58.861,58.861,0
Thu,9/16/2021,60.764,60.764,60.764,60.764,0
Wed,9/15/2021,61.852,61.852,61.852,61.852,0
Tue,9/14/2021,59.575,59.575,59.575,59.575,0
Mon,9/13/2021,62.394,62.394,62.394,62.394,0
Fri,9/10/2021,60.384,60.384,60.384,60.384,0
Thu,9/9/2021,62.372,62.372,62.372,62.372,0
Wed,9/8/2021,63.291,63.291,63.291,63.291,0
Tue,9/7/2021,66.097,66.097,66.097,66.097,0
Fri,9/3/2021,67.58,67.58,67.58,67.58,0
Thu,9/2/2021,68.651,68.651,68.651,68.651,0
Wed,9/1/2021,68.123,68.123,68.123,68.123,0
Tue,8/31/2021,68.065,68.065,68.065,68.065,0
Mon,8/30/2021,67.805,67.805,67.805,67.805,0
Fri,8/27/2021,69.346,69.346,69.346,69.346,0
Thu,8/26/2021,65.528,65.528,65.528,65.528,0
Wed,8/25/2021,67.589,67.589,67.589,67.589,0
Tue,8/24/2021,67.278,67.278,67.278,67.278,0
Mon,8/23/2021,64.814,64.814,64.814,64.814,0
Fri,8/20/2021,62.425,62.425,62.425,62.425,0
Thu,8/19/2021,60.3,60.3,60.3,60.3,0
Wed,8/18/2021,64.353,64.353,64.353,64.353,0
Tue,8/17/2021,66.365,66.365,66.365,66.365,0
Mon,8/16/2021,68.516,68.516,68.516,68.516,0
Fri,8/13/2021,70.171,70.171,70.171,70.171,0
Thu,8/12/2021,70.659,70.659,70.659,70.659,0
Wed,8/11/2021,72.277,72.277,72.277,72.277,0
Tue,8/10/2021,70.782,70.782,70.782,70.782,0
Mon,8/9/2021,70.034,70.034,70.034,70.034,0
Fri,8/6/2021,71.331,71.331,71.331,71.331,0
Thu,8/5/2021,70.546,70.546,70.546,70.546,0
Wed,8/4/2021,68.734,68.734,68.734,68.734,0
Tue,8/3/2021,72.434,72.434,72.434,72.434,0
Mon,8/2/2021,72.027,72.027,72.027,72.027,0
Fri,7/30/2021,72.758,72.758,72.758,72.758,0
Thu,7/29/2021,74.915,74.915,74.915,74.915,0
Wed,7/28/2021,73.915,73.915,73.915,73.915,0
Tue,7/27/2021,72.655,72.655,72.655,72.655,0
Mon,7/26/2021,74.454,74.454,74.454,74.454,0
Fri,7/23/2021,72.788,72.788,72.788,72.788,0
Thu,7/22/2021,72.807,72.807,72.807,72.807,0
Wed,7/21/2021,74.958,74.958,74.958,74.958,0
Tue,7/20/2021,72.617,72.617,72.617,72.617,0
Mon,7/19/2021,67.933,67.933,67.933,67.933,0
Fri,7/16/2021,73.202,73.202,73.202,73.202,0
Thu,7/15/2021,75.553,75.553,75.553,75.553,0
Wed,7/14/2021,76.367,76.367,76.367,76.367,0
Tue,7/13/2021,76.958,76.958,76.958,76.958,0
Mon,7/12/2021,78.857,78.857,78.857,78.857,0
Fri,7/9/2021,78.965,78.965,78.965,78.965,0
Thu,7/8/2021,77.186,77.186,77.186,77.186,0
Wed,7/7/2021,78.816,78.816,78.816,78.816,0
Tue,7/6/2021,79.009,79.009,79.009,79.009,0
Fri,7/2/2021,80.55,80.55,80.55,80.55,0
Thu,7/1/2021,80.758,80.758,80.758,80.758,0
Wed,6/30/2021,80.6,80.6,80.6,80.6,0
Tue,6/29/2021,80.618,80.618,80.618,80.618,0
Mon,6/28/2021,81.214,81.214,81.214,81.214,0
Fri,6/25/2021,81.584,81.584,81.584,81.584,0
Thu,6/24/2021,81.096,81.096,81.096,81.096,0
Wed,6/23/2021,80.217,80.217,80.217,80.217,0
Tue,6/22/2021,80.184,80.184,80.184,80.184,0
Mon,6/21/2021,80.705,80.705,80.705,80.705,0
Fri,6/18/2021,79.21,79.21,79.21,79.21,0
Thu,6/17/2021,80.946,80.946,80.946,80.946,0
Wed,6/16/2021,82.026,82.026,82.026,82.026,0
Tue,6/15/2021,83.588,83.588,83.588,83.588,0
Mon,6/14/2021,84.112,84.112,84.112,84.112,0
Fri,6/11/2021,84.596,84.596,84.596,84.596,0
Thu,6/10/2021,84.01,84.01,84.01,84.01,0
Wed,6/9/2021,84.069,84.069,84.069,84.069,0
Tue,6/8/2021,84.206,84.206,84.206,84.206,0
Mon,6/7/2021,83.871,83.871,83.871,83.871,0
Fri,6/4/2021,84.186,84.186,84.186,84.186,0
Thu,6/3/2021,83.711,83.711,83.711,83.711,0
Wed,6/2/2021,84.255,84.255,84.255,84.255,0
Tue,6/1/2021,83.982,83.982,83.982,83.982,0
Fri,5/28/2021,83.465,83.465,83.465,83.465,0
Thu,5/27/2021,83.202,83.202,83.202,83.202,0
Wed,5/26/2021,82.715,82.715,82.715,82.715,0
Tue,5/25/2021,82.11,82.11,82.11,82.11,0
Mon,5/24/2021,82.632,82.632,82.632,82.632,0
Fri,5/21/2021,82.395,82.395,82.395,82.395,0
Thu,5/20/2021,82.429,82.429,82.429,82.429,0
Wed,5/19/2021,81.841,81.841,81.841,81.841,0
Tue,5/18/2021,82.346,82.346,82.346,82.346,0
Mon,5/17/2021,82.601,82.601,82.601,82.601,0
Fri,5/14/2021,82.001,82.001,82.001,82.001,0
Thu,5/13/2021,80.193,80.193,80.193,80.193,0
Wed,5/12/2021,79.203,79.203,79.203,79.203,0
Tue,5/11/2021,81.439,81.439,81.439,81.439,0
Mon,5/10/2021,82.044,82.044,82.044,82.044,0
Fri,5/7/2021,83.207,83.207,83.207,83.207,0
Thu,5/6/2021,82.09,82.09,82.09,82.09,0
Wed,5/5/2021,82.105,82.105,82.105,82.105,0
Tue,5/4/2021,82.177,82.177,82.177,82.177,0
Mon,5/3/2021,83.354,83.354,83.354,83.354,0
Fri,4/30/2021,83.354,83.354,83.354,83.354,0
Thu,4/29/2021,83.887,83.887,83.887,83.887,0
Wed,4/28/2021,84.12,84.12,84.12,84.12,0
Tue,4/27/2021,84.413,84.413,84.413,84.413,0
Mon,4/26/2021,84.612,84.612,84.612,84.612,0
Fri,4/23/2021,84.202,84.202,84.202,84.202,0
Thu,4/22/2021,83.833,83.833,83.833,83.833,0
Wed,4/21/2021,84.331,84.331,84.331,84.331,0
Tue,4/20/2021,83.811,83.811,83.811,83.811,0
Mon,4/19/2021,84.025,84.025,84.025,84.025,0
