Day,Date,Open,High,Low,Close,Volume
Mon,3/14/2011,63.778,63.778,63.778,63.778,0
Fri,3/11/2011,65.449,65.449,65.449,65.449,0
Thu,3/10/2011,65.8,65.8,65.8,65.8,0
Wed,3/9/2011,68.67,68.67,68.67,68.67,0
Tue,3/8/2011,68.562,68.562,68.562,68.562,0
Mon,3/7/2011,66.611,66.611,66.611,66.611,0
Fri,3/4/2011,69.002,69.002,69.002,69.002,0
Thu,3/3/2011,69.955,69.955,69.955,69.955,0
Wed,3/2/2011,67.845,67.845,67.845,67.845,0
Tue,3/1/2011,66.648,66.648,66.648,66.648,0
Mon,2/28/2011,68.072,68.072,68.072,68.072,0
Fri,2/25/2011,68.297,68.297,68.297,68.297,0
Thu,2/24/2011,65.735,65.735,65.735,65.735,0
Wed,2/23/2011,64.358,64.358,64.358,64.358,0
Tue,2/22/2011,65.066,65.066,65.066,65.066,0
Fri,2/18/2011,67.798,67.798,67.798,67.798,0
Thu,2/17/2011,67.778,67.778,67.778,67.778,0
Wed,2/16/2011,66.298,66.298,66.298,66.298,0
Tue,2/15/2011,65.84,65.84,65.84,65.84,0
Mon,2/14/2011,66.192,66.192,66.192,66.192,0
Fri,2/11/2011,65.543,65.543,65.543,65.543,0
Thu,2/10/2011,64.56,64.56,64.56,64.56,0
Wed,2/9/2011,64.479,64.479,64.479,64.479,0
Tue,2/8/2011,65.034,65.034,65.034,65.034,0
Mon,2/7/2011,64.703,64.703,64.703,64.703,0
Fri,2/4/2011,63.882,63.882,63.882,63.882,0
Thu,2/3/2011,63.466,63.466,63.466,63.466,0
Wed,2/2/2011,62.965,62.965,62.965,62.965,0
Tue,2/1/2011,63.103,63.103,63.103,63.103,0
Mon,1/31/2011,61.264,61.264,61.264,61.264,0
Fri,1/28/2011,60.744,60.744,60.744,60.744,0
Thu,1/27/2011,63.256,63.256,63.256,63.256,0
Wed,1/26/2011,62.641,62.641,62.641,62.641,0
Tue,1/25/2011,62.057,62.057,62.057,62.057,0
Mon,1/24/2011,62.078,62.078,62.078,62.078,0
Fri,1/21/2011,60.935,60.935,60.935,60.935,0
Thu,1/20/2011,61.959,61.959,61.959,61.959,0
Wed,1/19/2011,63.38,63.38,63.38,63.38,0
Tue,1/18/2011,65.258,65.258,65.258,65.258,0
Fri,1/14/2011,65.571,65.571,65.571,65.571,0
Thu,1/13/2011,64.389,64.389,64.389,64.389,0
Wed,1/12/2011,64.621,64.621,64.621,64.621,0
Tue,1/11/2011,63.313,63.313,63.313,63.313,0
Mon,1/10/2011,62.506,62.506,62.506,62.506,0
Fri,1/7/2011,62.357,62.357,62.357,62.357,0
Thu,1/6/2011,62.853,62.853,62.853,62.853,0
