Day,Date,Open,High,Low,Close,Volume
Thu,1/22/2009,46,46,46,46,0
Wed,1/21/2009,49,49,49,49,0
Tue,1/20/2009,51,51,51,51,0
Fri,1/16/2009,55,55,55,55,0
Thu,1/15/2009,56,56,56,56,0
Wed,1/14/2009,60,60,60,60,0
Tue,1/13/2009,66,66,66,66,0
Mon,1/12/2009,71,71,71,71,0
Fri,1/9/2009,75,75,75,75,0
Thu,1/8/2009,78,78,78,78,0
Wed,1/7/2009,77,77,77,77,0
Tue,1/6/2009,79,79,79,79,0
Mon,1/5/2009,77,77,77,77,0
Fri,1/2/2009,75,75,75,75,0
Wed,12/31/2008,71,71,71,71,0
Tue,12/30/2008,68,68,68,68,0
Mon,12/29/2008,68,68,68,68,0
Fri,12/26/2008,68,68,68,68,0
Wed,12/24/2008,68,68,68,68,0
Tue,12/23/2008,67,67,67,67,0
Mon,12/22/2008,67,67,67,67,0
Fri,12/19/2008,70,70,70,70,0
Thu,12/18/2008,67,67,67,67,0
Wed,12/17/2008,65,65,65,65,0
Tue,12/16/2008,63,63,63,63,0
Mon,12/15/2008,58,58,58,58,0
Fri,12/12/2008,58,58,58,58,0
Thu,12/11/2008,62,62,62,62,0
Wed,12/10/2008,61,61,61,61,0
Tue,12/9/2008,61,61,61,61,0
Mon,12/8/2008,56,56,56,56,0
Fri,12/5/2008,34,34,34,34,0
Thu,12/4/2008,35,35,35,35,0
Wed,12/3/2008,32,32,32,32,0
Tue,12/2/2008,30,30,30,30,0
Mon,12/1/2008,29,29,29,29,0
Fri,11/28/2008,32,32,32,32,0
Wed,11/26/2008,28,28,28,28,0
Tue,11/25/2008,19,19,19,19,0
Mon,11/24/2008,15,15,15,15,0
Fri,11/21/2008,11,11,11,11,0
Thu,11/20/2008,14,14,14,14,0
Wed,11/19/2008,18,18,18,18,0
Tue,11/18/2008,19,19,19,19,0
Mon,11/17/2008,21,21,21,21,0
Fri,11/14/2008,21,21,21,21,0
Thu,11/13/2008,21,21,21,21,0
Wed,11/12/2008,31,31,31,31,0
Tue,11/11/2008,36,36,36,36,0
Mon,11/10/2008,45,45,45,45,0
Fri,11/7/2008,46,46,46,46,0
Thu,11/6/2008,47,47,47,47,0
Wed,11/5/2008,49,49,49,49,0
Tue,11/4/2008,48,48,48,48,0
Mon,11/3/2008,41,41,41,41,0
Fri,10/31/2008,37,37,37,37,0
Thu,10/30/2008,30,30,30,30,0
Wed,10/29/2008,25,25,25,25,0
Tue,10/28/2008,16,16,16,16,0
Mon,10/27/2008,12,12,12,12,0
Fri,10/24/2008,12,12,12,12,0
Thu,10/23/2008,18,18,18,18,0
Wed,10/22/2008,19,19,19,19,0
Tue,10/21/2008,23,23,23,23,0
Mon,10/20/2008,23,23,23,23,0
Fri,10/17/2008,22,22,22,22,0
Thu,10/16/2008,17,17,17,17,0
Wed,10/15/2008,22,22,22,22,0
Tue,10/14/2008,23,23,23,23,0
Mon,10/13/2008,15,15,15,15,0
Fri,10/10/2008,1,1,1,1,0
Thu,10/9/2008,4,4,4,4,0
Wed,10/8/2008,2,2,2,2,0
Tue,10/7/2008,3,3,3,3,0
Mon,10/6/2008,5,5,5,5,0
Fri,10/3/2008,18,18,18,18,0
Thu,10/2/2008,22,22,22,22,0
Wed,10/1/2008,24,24,24,24,0
Tue,9/30/2008,24,24,24,24,0
Mon,9/29/2008,23,23,23,23,0
Fri,9/26/2008,31,31,31,31,0
Thu,9/25/2008,38,38,38,38,0
Wed,9/24/2008,39,39,39,39,0
Tue,9/23/2008,41,41,41,41,0
Mon,9/22/2008,40,40,40,40,0
Fri,9/19/2008,40,40,40,40,0
Thu,9/18/2008,32,32,32,32,0
Wed,9/17/2008,34,34,34,34,0
Tue,9/16/2008,40,40,40,40,0
Mon,9/15/2008,41,41,41,41,0
Fri,9/12/2008,42,42,42,42,0
Thu,9/11/2008,41,41,41,41,0
Wed,9/10/2008,39,39,39,39,0
Tue,9/9/2008,38,38,38,38,0
Mon,9/8/2008,40,40,40,40,0
Fri,9/5/2008,41,41,41,41,0
Thu,9/4/2008,44,44,44,44,0
Wed,9/3/2008,46,46,46,46,0
Tue,9/2/2008,48,48,48,48,0
Fri,8/29/2008,50,50,50,50,0
Thu,8/28/2008,50,50,50,50,0
Wed,8/27/2008,48,48,48,48,0
Tue,8/26/2008,49,49,49,49,0
Mon,8/25/2008,50,50,50,50,0
Fri,8/22/2008,50,50,50,50,0
Thu,8/21/2008,49,49,49,49,0
Wed,8/20/2008,46,46,46,46,0
Tue,8/19/2008,46,46,46,46,0
Mon,8/18/2008,50,50,50,50,0
Fri,8/15/2008,53,53,53,53,0
Thu,8/14/2008,48,48,48,48,0
Wed,8/13/2008,45,45,45,45,0
Tue,8/12/2008,44,44,44,44,0
Mon,8/11/2008,42,42,42,42,0
Fri,8/8/2008,40,40,40,40,0
Thu,8/7/2008,38,38,38,38,0
Wed,8/6/2008,39,39,39,39,0
Tue,8/5/2008,37,37,37,37,0
Mon,8/4/2008,35,35,35,35,0
Fri,8/1/2008,36,36,36,36,0
Thu,7/31/2008,38,38,38,38,0
Wed,7/30/2008,38,38,38,38,0
Tue,7/29/2008,40,40,40,40,0
Mon,7/28/2008,40,40,40,40,0
Fri,7/25/2008,40,40,40,40,0
Thu,7/24/2008,40,40,40,40,0
Wed,7/23/2008,37,37,37,37,0
Tue,7/22/2008,39,39,39,39,0
Mon,7/21/2008,40,40,40,40,0
Fri,7/18/2008,37,37,37,37,0
Thu,7/17/2008,37,37,37,37,0
Wed,7/16/2008,35,35,35,35,0
Tue,7/15/2008,30,30,30,30,0
Mon,7/14/2008,33,33,33,33,0
Fri,7/11/2008,33,33,33,33,0
Thu,7/10/2008,36,36,36,36,0
Wed,7/9/2008,38,38,38,38,0
Tue,7/8/2008,39,39,39,39,0
Mon,7/7/2008,35,35,35,35,0
Thu,7/3/2008,35,35,35,35,0
Wed,7/2/2008,37,37,37,37,0
Tue,7/1/2008,33,33,33,33,0
Mon,6/30/2008,34,34,34,34,0
Fri,6/27/2008,33,33,33,33,0
Thu,6/26/2008,36,36,36,36,0
Wed,6/25/2008,40,40,40,40,0
Tue,6/24/2008,42,42,42,42,0
Mon,6/23/2008,42,42,42,42,0
Fri,6/20/2008,44,44,44,44,0
Thu,6/19/2008,46,46,46,46,0
Wed,6/18/2008,46,46,46,46,0
Tue,6/17/2008,46,46,46,46,0
Mon,6/16/2008,46,46,46,46,0
Fri,6/13/2008,43,43,43,43,0
Thu,6/12/2008,43,43,43,43,0
Wed,6/11/2008,46,46,46,46,0
Tue,6/10/2008,51,51,51,51,0
Mon,6/9/2008,52,52,52,52,0
Fri,6/6/2008,54,54,54,54,0
Thu,6/5/2008,54,54,54,54,0
Wed,6/4/2008,52,52,52,52,0
Tue,6/3/2008,52,52,52,52,0
Mon,6/2/2008,51,51,51,51,0
Fri,5/30/2008,51,51,51,51,0
Thu,5/29/2008,51,51,51,51,0
