Day,Date,Open,High,Low,Close,Volume
Wed,6/14/2006,33,33,33,33,0
Tue,6/13/2006,33,33,33,33,0
Mon,6/12/2006,35,35,35,35,0
Fri,6/9/2006,40,40,40,40,0
Thu,6/8/2006,40,40,40,40,0
Wed,6/7/2006,46,46,46,46,0
Tue,6/6/2006,50,50,50,50,0
Mon,6/5/2006,50,50,50,50,0
Fri,6/2/2006,52,52,52,52,0
Thu,6/1/2006,52,52,52,52,0
Wed,5/31/2006,50,50,50,50,0
Tue,5/30/2006,48,48,48,48,0
Fri,5/26/2006,49,49,49,49,0
Thu,5/25/2006,51,51,51,51,0
Wed,5/24/2006,48,48,48,48,0
Tue,5/23/2006,46,46,46,46,0
Mon,5/22/2006,52,52,52,52,0
Fri,5/19/2006,55,55,55,55,0
Thu,5/18/2006,53,53,53,53,0
Wed,5/17/2006,54,54,54,54,0
Tue,5/16/2006,58,58,58,58,0
Mon,5/15/2006,56,56,56,56,0
Fri,5/12/2006,59,59,59,59,0
Thu,5/11/2006,62,62,62,62,0
Wed,5/10/2006,64,64,64,64,0
Tue,5/9/2006,67,67,67,67,0
Mon,5/8/2006,67,67,67,67,0
Fri,5/5/2006,69,69,69,69,0
Thu,5/4/2006,69,69,69,69,0
Wed,5/3/2006,65,65,65,65,0
Tue,5/2/2006,66,66,66,66,0
Mon,5/1/2006,65,65,65,65,0
Fri,4/28/2006,67,67,67,67,0
Thu,4/27/2006,70,70,70,70,0
Wed,4/26/2006,68,68,68,68,0
Tue,4/25/2006,65,65,65,65,0
Mon,4/24/2006,65,65,65,65,0
Fri,4/21/2006,67,67,67,67,0
Thu,4/20/2006,68,68,68,68,0
Wed,4/19/2006,69,69,69,69,0
Tue,4/18/2006,69,69,69,69,0
Mon,4/17/2006,64,64,64,64,0
Thu,4/13/2006,65,65,65,65,0
Wed,4/12/2006,64,64,64,64,0
Tue,4/11/2006,65,65,65,65,0
Mon,4/10/2006,66,66,66,66,0
Fri,4/7/2006,68,68,68,68,0
Thu,4/6/2006,68,68,68,68,0
Wed,4/5/2006,67,67,67,67,0
Tue,4/4/2006,65,65,65,65,0
Mon,4/3/2006,64,64,64,64,0
Fri,3/31/2006,65,65,65,65,0
Thu,3/30/2006,65,65,65,65,0
Wed,3/29/2006,63,63,63,63,0
Tue,3/28/2006,62,62,62,62,0
Mon,3/27/2006,61,61,61,61,0
Fri,3/24/2006,63,63,63,63,0
Thu,3/23/2006,61,61,61,61,0
Wed,3/22/2006,61,61,61,61,0
Tue,3/21/2006,60,60,60,60,0
Mon,3/20/2006,61,61,61,61,0
Fri,3/17/2006,60,60,60,60,0
Thu,3/16/2006,61,61,61,61,0
Wed,3/15/2006,65,65,65,65,0
Tue,3/14/2006,63,63,63,63,0
Mon,3/13/2006,61,61,61,61,0
Fri,3/10/2006,59,59,59,59,0
Thu,3/9/2006,59,59,59,59,0
Wed,3/8/2006,63,63,63,63,0
Tue,3/7/2006,63,63,63,63,0
Mon,3/6/2006,63,63,63,63,0
Fri,3/3/2006,66,66,66,66,0
Thu,3/2/2006,69,69,69,69,0
Wed,3/1/2006,69,69,69,69,0
Tue,2/28/2006,63,63,63,63,0
Mon,2/27/2006,67,67,67,67,0
Fri,2/24/2006,63,63,63,63,0
Thu,2/23/2006,61,61,61,61,0
Wed,2/22/2006,65,65,65,65,0
Tue,2/21/2006,60,60,60,60,0
Fri,2/17/2006,64,64,64,64,0
Thu,2/16/2006,69,69,69,69,0
Wed,2/15/2006,63,63,63,63,0
Tue,2/14/2006,61,61,61,61,0
Mon,2/13/2006,58,58,58,58,0
Fri,2/10/2006,61,61,61,61,0
Thu,2/9/2006,61,61,61,61,0
Wed,2/8/2006,65,65,65,65,0
Tue,2/7/2006,60,60,60,60,0
Mon,2/6/2006,63,63,63,63,0
Fri,2/3/2006,64,64,64,64,0
Thu,2/2/2006,67,67,67,67,0
Wed,2/1/2006,72,72,72,72,0
Tue,1/31/2006,68,68,68,68,0
Mon,1/30/2006,68,68,68,68,0
Fri,1/27/2006,73,73,73,73,0
Thu,1/26/2006,68,68,68,68,0
Wed,1/25/2006,67,67,67,67,0
Tue,1/24/2006,68,68,68,68,0
Mon,1/23/2006,66,66,66,66,0
Fri,1/20/2006,67,67,67,67,0
Thu,1/19/2006,73,73,73,73,0
Wed,1/18/2006,73,73,73,73,0
Tue,1/17/2006,75,75,75,75,0
Fri,1/13/2006,75,75,75,75,0
Thu,1/12/2006,76,76,76,76,0
Wed,1/11/2006,78,78,78,78,0
Tue,1/10/2006,77,77,77,77,0
Mon,1/9/2006,81,81,81,81,0
Fri,1/6/2006,79,79,79,79,0
Thu,1/5/2006,74,74,74,74,0
Wed,1/4/2006,73,73,73,73,0
Tue,1/3/2006,70,70,70,70,0
Fri,12/30/2005,61,61,61,61,0
Thu,12/29/2005,66,66,66,66,0
Wed,12/28/2005,66,66,66,66,0
Tue,12/27/2005,67,67,67,67,0
Fri,12/23/2005,67,67,67,67,0
Thu,12/22/2005,67,67,67,67,0
Wed,12/21/2005,67,67,67,67,0
Tue,12/20/2005,67,67,67,67,0
Mon,12/19/2005,66,66,66,66,0
Fri,12/16/2005,68,68,68,68,0
Thu,12/15/2005,69,69,69,69,0
Wed,12/14/2005,70,70,70,70,0
Tue,12/13/2005,70,70,70,70,0
Mon,12/12/2005,70,70,70,70,0
Fri,12/9/2005,68,68,68,68,0
Thu,12/8/2005,69,69,69,69,0
Wed,12/7/2005,69,69,69,69,0
Tue,12/6/2005,69,69,69,69,0
Mon,12/5/2005,71,71,71,71,0
Fri,12/2/2005,72,72,72,72,0
Thu,12/1/2005,72,72,72,72,0
Wed,11/30/2005,68,68,68,68,0
Tue,11/29/2005,68,68,68,68,0
Mon,11/28/2005,70,70,70,70,0
Fri,11/25/2005,71,71,71,71,0
Wed,11/23/2005,70,70,70,70,0
Tue,11/22/2005,68,68,68,68,0
Mon,11/21/2005,68,68,68,68,0
Fri,11/18/2005,66,66,66,66,0
Thu,11/17/2005,66,66,66,66,0
Wed,11/16/2005,63,63,63,63,0
Tue,11/15/2005,64,64,64,64,0
Mon,11/14/2005,66,66,66,66,0
Fri,11/11/2005,66,66,66,66,0
Thu,11/10/2005,66,66,66,66,0
Wed,11/9/2005,65,65,65,65,0
Tue,11/8/2005,64,64,64,64,0
Mon,11/7/2005,64,64,64,64,0
Fri,11/4/2005,64,64,64,64,0
Thu,11/3/2005,62,62,62,62,0
Wed,11/2/2005,59,59,59,59,0
Tue,11/1/2005,57,57,57,57,0
Mon,10/31/2005,54,54,54,54,0
Fri,10/28/2005,50,50,50,50,0
Thu,10/27/2005,47,47,47,47,0
Wed,10/26/2005,52,52,52,52,0
Tue,10/25/2005,55,55,55,55,0
Mon,10/24/2005,53,53,53,53,0
Fri,10/21/2005,49,49,49,49,0
Thu,10/20/2005,48,48,48,48,0
Wed,10/19/2005,48,48,48,48,0
Tue,10/18/2005,42,42,42,42,0
Mon,10/17/2005,43,43,43,43,0
Fri,10/14/2005,44,44,44,44,0
Thu,10/13/2005,40,40,40,40,0
Wed,10/12/2005,41,41,41,41,0
Tue,10/11/2005,43,43,43,43,0
Mon,10/10/2005,50,50,50,50,0
Fri,10/7/2005,50,50,50,50,0
Thu,10/6/2005,45,45,45,45,0
Wed,10/5/2005,49,49,49,49,0
Tue,10/4/2005,55,55,55,55,0
Mon,10/3/2005,59,59,59,59,0
Fri,9/30/2005,53,53,53,53,0
Thu,9/29/2005,52,52,52,52,0
Wed,9/28/2005,50,50,50,50,0
Tue,9/27/2005,51,51,51,51,0
Mon,9/26/2005,51,51,51,51,0
Fri,9/23/2005,47,47,47,47,0
Thu,9/22/2005,49,49,49,49,0
Wed,9/21/2005,47,47,47,47,0
Tue,9/20/2005,51,51,51,51,0
Mon,9/19/2005,53,53,53,53,0
Fri,9/16/2005,54,54,54,54,0
Thu,9/15/2005,54,54,54,54,0
Wed,9/14/2005,57,57,57,57,0
Tue,9/13/2005,60,60,60,60,0
Mon,9/12/2005,61,61,61,61,0
Fri,9/9/2005,60,60,60,60,0
Thu,9/8/2005,59,59,59,59,0
Wed,9/7/2005,59,59,59,59,0
Tue,9/6/2005,60,60,60,60,0
Fri,9/2/2005,55,55,55,55,0
Thu,9/1/2005,56,56,56,56,0
Wed,8/31/2005,55,55,55,55,0
Tue,8/30/2005,56,56,56,56,0
Mon,8/29/2005,60,60,60,60,0
Fri,8/26/2005,56,56,56,56,0
Thu,8/25/2005,57,57,57,57,0
Wed,8/24/2005,57,57,57,57,0
Tue,8/23/2005,61,61,61,61,0
Mon,8/22/2005,61,61,61,61,0
Fri,8/19/2005,57,57,57,57,0
Thu,8/18/2005,60,60,60,60,0
Wed,8/17/2005,58,58,58,58,0
Tue,8/16/2005,56,56,56,56,0
Mon,8/15/2005,61,61,61,61,0
Fri,8/12/2005,62,62,62,62,0
Thu,8/11/2005,62,62,62,62,0
Wed,8/10/2005,60,60,60,60,0
Tue,8/9/2005,63,63,63,63,0
Mon,8/8/2005,63,63,63,63,0
Fri,8/5/2005,63,63,63,63,0
Thu,8/4/2005,65,65,65,65,0
Wed,8/3/2005,69,69,69,69,0
Tue,8/2/2005,70,70,70,70,0
Mon,8/1/2005,68,68,68,68,0
Fri,7/29/2005,67,67,67,67,0
Thu,7/28/2005,71,71,71,71,0
Wed,7/27/2005,70,70,70,70,0
Tue,7/26/2005,65,65,65,65,0
Mon,7/25/2005,65,65,65,65,0
Fri,7/22/2005,64,64,64,64,0
Thu,7/21/2005,65,65,65,65,0
Wed,7/20/2005,70,70,70,70,0
Tue,7/19/2005,68,68,68,68,0
Mon,7/18/2005,64,64,64,64,0
Fri,7/15/2005,67,67,67,67,0
Thu,7/14/2005,65,65,65,65,0
Wed,7/13/2005,62,62,62,62,0
Tue,7/12/2005,62,62,62,62,0
Mon,7/11/2005,61,61,61,61,0
Fri,7/8/2005,57,57,57,57,0
Thu,7/7/2005,51,51,51,51,0
Wed,7/6/2005,52,52,52,52,0
Tue,7/5/2005,51,51,51,51,0
Fri,7/1/2005,50,50,50,50,0
Thu,6/30/2005,51,51,51,51,0
Wed,6/29/2005,53,53,53,53,0
Tue,6/28/2005,57,57,57,57,0
Mon,6/27/2005,52,52,52,52,0
Fri,6/24/2005,54,54,54,54,0
Thu,6/23/2005,58,58,58,58,0
Wed,6/22/2005,63,63,63,63,0
Tue,6/21/2005,61,61,61,61,0
Mon,6/20/2005,66,66,66,66,0
Fri,6/17/2005,65,65,65,65,0
Thu,6/16/2005,65,65,65,65,0
Wed,6/15/2005,64,64,64,64,0
Tue,6/14/2005,66,66,66,66,0
Mon,6/13/2005,68,68,68,68,0
Fri,6/10/2005,64,64,64,64,0
Thu,6/9/2005,67,67,67,67,0
Wed,6/8/2005,67,67,67,67,0
Tue,6/7/2005,71,71,71,71,0
Mon,6/6/2005,71,71,71,71,0
Fri,6/3/2005,71,71,71,71,0
Thu,6/2/2005,74,74,74,74,0
Wed,6/1/2005,73,73,73,73,0
Tue,5/31/2005,72,72,72,72,0
Fri,5/27/2005,70,70,70,70,0
Thu,5/26/2005,68,68,68,68,0
Wed,5/25/2005,65,65,65,65,0
Tue,5/24/2005,66,66,66,66,0
Mon,5/23/2005,65,65,65,65,0
Fri,5/20/2005,65,65,65,65,0
Thu,5/19/2005,62,62,62,62,0
